"word"
"944","us"
"945","to"
"946","join"
"947","the"
"948","conversation"
"949","what"
"950","is"
"951","the"
"952","key"
"953","to"
"954","having"
"955","a"
"956","meaningful"
"957","life"
"958","at"
"959","1"
"960","pm"
"961","op"
"962","ed"
"963","columnist"
"964","nytopinion"
"965","nytdavidbrooks"
"966","joins"
"967","us"
"968","to"
"969","talk"
"970","about"
"971","how"
"972","finding"
"973","happiness"
"974","can"
"975","be"
"976","found"
"977","in"
"978","service"
"979","to"
"980","others"
"981","challenges"
"982","are"
"983","what"
"984","make"
"985","life"
"986","interesting"
"987","and"
"988","overcoming"
"989","them"
"990","is"
"991","what"
"992","makes"
"993","life"
"994","meaningful"
"995","helping"
"996","families"
"997","with"
"998","life"
"999","insurance"
"1000","is"
"1001","one"
"1002","of"
"1003","the"
"1004","most"
"1005","meaningful"
"1006","things"
"1007","i"
"1008","do"
"1009","it's"
"1010","an"
"1011","honor"
"1012","statefarm"
"1013","has"
"1014","been"
"1015","recognized"
"1016","for"
"1017","the"
"1018","fifth"
"1019","year"
"1020","in"
"1021","a"
"1022","row"
"1023","let's"
"1024","get"
"1025","together"
"1026","and"
"1027","talk"
"1028","about"
"1029","your"
"1030","coverage"
"1031","needs"
"1032","morgan_stewart"
"1033","imagine"
"1034","thinking"
"1035","that"
"1036","your"
"1037","life"
"1038","is"
"1039","meaningful"
"1040","by"
"1041","having"
"1042","a"
"1043","job"
"1044","like"
"1045","yours"
"1046","i'm"
"1047","raising"
"1048","money"
"1049","for"
"1050","help"
"1051","me"
"1052","to"
"1053","live"
"1054","a"
"1055","meaningful"
"1056","answer"
"1057","if"
"1058","we're"
"1059","talking"
"1060","values"
"1061","in"
"1062","life"
"1063","we"
"1064","have"
"1065","to"
"1066","pay"
"1067","attention"
"1068","what"
"1069","a"
"1070","life"
"1071","that"
"1072","has"
"1073","values"
"1074","is"
"1075","defined"
"1076","as"
"1077","and"
"1078","i"
"1079","think"
"1080","not"
"1081","paying"
"1082","attention"
"1083","to"
"1084","the"
"1085","fact"
"1086","that"
"1087","we"
"1088","do"
"1089","not"
"1090","know"
"1091","anything"
"1092","about"
"1093","death"
"1094","makes"
"1095","it"
"1096","less"
"1097","meaningful"
"1098","we"
"1099","do"
"1100","not"
"1101","even"
"1102","know"
"1103","that"
"1104","if"
"1105","we"
"1106","or"
"1107","anybody"
"1108","else"
"1109","would"
"1110","be"
"1111","the"
"1112","more"
"1113","you"
"1114","can"
"1115","show"
"1116","up"
"1117","and"
"1118","be"
"1119","real"
"1120","the"
"1121","more"
"1122","meaningful"
"1123","your"
"1124","life"
"1125","will"
"1126","be"
"1127","the"
"1128","system"
"1129","reform"
"1130","for"
"1131","the"
"1132","end"
"1133","of"
"1134","life"
"1135","panel"
"1136","w"
"1137","rob"
"1138","ence"
"1139","deepsrajeev"
"1140","w"
"1141","healthinsight_"
"1142","camille"
"1143","collett"
"1144","amp"
"1145","marti"
"1146","kullen"
"1147","avalon_care"
"1148","discussed"
"1149","the"
"1150","options"
"1151","to"
"1152","manage"
"1153","this"
"1154","period"
"1155","of"
"1156","time"
"1157","with"
"1158","more"
"1159","grace"
"1160","better"
"1161","quality"
"1162","and"
"1163","more"
"1164","meaningful"
"1165","experiences"
"1166","for"
"1167","all"
"1168","involved"
"1169","imagine"
"1170","this"
"1171","wt"
"1172","me"
"1173","problems"
"1174","makes"
"1175","life"
"1176","meaningful"
"1177","why"
"1178","problems"
"1179","is"
"1180","a"
"1181","question"
"1182","in"
"1183","ur"
"1184","life"
"1185","that"
"1186","u"
"1187","need"
"1188","to"
"1189","solve"
"1190","even"
"1191","the"
"1192","happiest"
"1193","the"
"1194","richest"
"1195","the"
"1196","most"
"1197","high"
"1198","the"
"1199","king"
"1200","have"
"1201","problems"
"1202","how"
"1203","come"
"1204","it"
"1205","is"
"1206","meaningful"
"1207","u"
"1208","can"
"1209","learn"
"1210","from"
"1211","it"
"1212","aside"
"1213","from"
"1214","sakit"
"1215","sya"
"1216","sa"
"1217","ulo"
"1218","may"
"1219","matutunan"
"1220","karin"
"1221","david"
"1222","friedman"
"1223","to"
"1224","post"
"1225","trump"
"1226","plan"
"1227","is"
"1228","effort"
"1229","to"
"1230","think"
"1231","out"
"1232","of"
"1233","the"
"1234","box"
"1235","amp"
"1236","capture"
"1237","imagination"
"1238","for"
"1239","better"
"1240","life"
"1241","palestinians"
"1242","deserve"
"1243","to"
"1244","consider"
"1245","meaningful"
"1246","alternative"
"1247","to"
"1248","status"
"1249","quo"
"1250","we"
"1251","see"
"1252","value"
"1253","in"
"1254","presenting"
"1255","vision"
"1256","even"
"1257","if"
"1258","initial"
"1259","palestinian"
"1260","leadership"
"1261","reaction"
"1262","is"
"1263","negative"
"1264","cheezburger"
"1265","therock"
"1266","bomber"
"1267","planes"
"1268","navy"
"1269","ships"
"1270","and"
"1271","tanks"
"1272","have"
"1273","always"
"1274","been"
"1275","named"
"1276","by"
"1277","their"
"1278","crews"
"1279","and"
"1280","or"
"1281","the"
"1282","us"
"1283","military"
"1284","just"
"1285","because"
"1286","we"
"1287","have"
"1288","social"
"1289","media"
"1290","now"
"1291","the"
"1292","snowflakes"
"1293","are"
"1294","melting"
"1295","in"
"1296","self"
"1297","righteousness"
"1298","get"
"1299","a"
"1300","life"
"1301","and"
"1302","find"
"1303","meaningful"
"1304","things"
"1305","to"
"1306","get"
"1307","upset"
"1308","about"
"1309","wraithburn"
"1310","brainfertilizer"
"1311","auburnjulia"
"1312","andtoddsaid"
"1313","politifakes"
"1314","navalmilk"
"1315","lshrug"
"1316","naw"
"1317","man"
"1318","then"
"1319","they"
"1320","are"
"1321","just"
"1322","dumb"
"1323","and"
"1324","dumb"
"1325","people"
"1326","don't"
"1327","deserve"
"1328","meaningful"
"1329","lives"
"1330","right"
"1331","so"
"1332","if"
"1333","they"
"1334","made"
"1335","a"
"1336","mistake"
"1337","at"
"1338","17"
"1339","when"
"1340","entering"
"1341","college"
"1342","and"
"1343","weren't"
"1344","able"
"1345","to"
"1346","suss"
"1347","out"
"1348","the"
"1349","3rd"
"1350","order"
"1351","of"
"1352","effects"
"1353","they"
"1354","deserve"
"1355","to"
"1356","live"
"1357","a"
"1358","shitty"
"1359","life"
"1360","this"
"1361","was"
"1362","literally"
"1363","one"
"1364","of"
"1365","the"
"1366","best"
"1367","videos"
"1368","i’ve"
"1369","ever"
"1370","seen"
"1371","in"
"1372","my"
"1373","life"
"1374","so"
"1375","far"
"1376","not"
"1377","only"
"1378","because"
"1379","louis"
"1380","is"
"1381","my"
"1382","idol"
"1383","but"
"1384","this"
"1385","video"
"1386","truly"
"1387","is"
"1388","a"
"1389","great"
"1390","example"
"1391","of"
"1392","what"
"1393","this"
"1394","kind"
"1395","of"
"1396","songs"
"1397","should"
"1398","portray"
"1399","their"
"1400","music"
"1401","videos"
"1402","as"
"1403","it’s"
"1404","meaningful"
"1405","thoughtful"
"1406","genuine"
"1407","n"
"1408","most"
"1409","importantly"
"1410","hopeful"
"1411","day"
"1412","114"
"1413","of"
"1414","365"
"1415","today"
"1416","i"
"1417","am"
"1418","grateful"
"1419","for"
"1420","the"
"1421","paths"
"1422","i"
"1423","have"
"1424","crossed"
"1425","with"
"1426","meaningful"
"1427","people"
"1428","in"
"1429","my"
"1430","life"
"1431","the"
"1432","silent"
"1433","inspiration"
"1434","support"
"1435","and"
"1436","motivation"
"1437","they"
"1438","give"
"1439","thank"
"1440","you"
"1441","father"
"1442","for"
"1443","leading"
"1444","reporterdawn"
"1445","but"
"1446","education"
"1447","is"
"1448","supposed"
"1449","to"
"1450","prepare"
"1451","students"
"1452","for"
"1453","life"
"1454","which"
"1455","is"
"1456","not"
"1457","always"
"1458","positive"
"1459","a"
"1460","meaningful"
"1461","education"
"1462","encourages"
"1463","critical"
"1464","thinking"
"1465","and"
"1466","resilience"
"1467","both"
"1468","of"
"1469","which"
"1470","are"
"1471","useful"
"1472","when"
"1473","life"
"1474","takes"
"1475","an"
"1476","inevitable"
"1477","negative"
"1478","twist"
"1479","the"
"1480","mv"
"1481","was"
"1482","hands"
"1483","down"
"1484","the"
"1485","most"
"1486","meaningful"
"1487","one"
"1488","ive"
"1489","ever"
"1490","seen"
"1491","although"
"1492","now"
"1493","i"
"1494","might"
"1495","stan"
"1496","hard"
"1497","another"
"1498","band"
"1499","deep"
"1500","down"
"1501","i"
"1502","still"
"1503","really"
"1504","adore"
"1505","louis"
"1506","and"
"1507","this"
"1508","mv"
"1509","really"
"1510","moved"
"1511","me"
"1512","like"
"1513","cherish"
"1514","those"
"1515","around"
"1516","you"
"1517","and"
"1518","live"
"1519","your"
"1520","life"
"1521","to"
"1522","the"
"1523","fullest"
"1524","louisandrichard"
"1525","you"
"1526","did"
"1527","good"
"1528","lou"
"1529","tomblenkinsop"
"1530","you"
"1531","know"
"1532","the"
"1533","westminster"
"1534","set"
"1535","up"
"1536","tom"
"1537","is"
"1538","there"
"1539","anyone"
"1540","who"
"1541","could"
"1542","help"
"1543","o’mara"
"1544","esp"
"1545","now"
"1546","he’s"
"1547","lost"
"1548","the"
"1549","whip"
"1550","he’s"
"1551","clearly"
"1552","ill"
"1553","and"
"1554","not"
"1555","serving"
"1556","his"
"1557","constituents"
"1558","in"
"1559","any"
"1560","meaningful"
"1561","way"
"1562","he"
"1563","should"
"1564","be"
"1565","able"
"1566","to"
"1567","call"
"1568","on"
"1569","someone"
"1570","to"
"1571","get"
"1572","career"
"1573","financial"
"1574","advice"
"1575","ready"
"1576","for"
"1577","life"
"1578","after"
"1579","resignation"
"1580","so"
"1581","too"
"1582","must"
"1583","the"
"1584","avengers"
"1585","suffer"
"1586","to"
"1587","restore"
"1588","life"
"1589","to"
"1590","trillions"
"1591","doing"
"1592","the"
"1593","right"
"1594","thing"
"1595","can"
"1596","come"
"1597","with"
"1598","terrible"
"1599","consequences"
"1600","and"
"1601","recognizing"
"1602","this"
"1603","in"
"1604","a"
"1605","superhero"
"1606","narrative"
"1607","is"
"1608","the"
"1609","difference"
"1610","between"
"1611","being"
"1612","a"
"1613","meaningful"
"1614","human"
"1615","story"
"1616","and"
"1617","being"
"1618","just"
"1619","an"
"1620","immature"
"1621","power"
"1622","fantasy"
"1623","happiness"
"1624","comes"
"1625","from"
"1626","within"
"1627","from"
"1628","inside"
"1629","yourself"
"1630","from"
"1631","living"
"1632","a"
"1633","meaningful"
"1634","life"
"1635","joshua"
"1636","fields"
"1637","millburn"
"1638","minimalism"
"1639","is"
"1640","a"
"1641","tool"
"1642","we"
"1643","use"
"1644","to"
"1645","live"
"1646","a"
"1647","meaningful"
"1648","life"
"1649","there"
"1650","are"
"1651","no"
"1652","rules"
"1653","rather"
"1654","minimalism"
"1655","is"
"1656","simply"
"1657","about"
"1658","stripping"
"1659","away"
"1660","the"
"1661","unnecessary"
"1662","things"
"1663","in"
"1664","your"
"1665","life"
"1666","so"
"1667","you"
"1668","can"
"1669","focus"
"1670","on"
"1671","what’s"
"1672","important"
"1673","ryannicodemus"
"1674","theminimalists"
"1675","state"
"1676","of"
"1677","the"
"1678","bible"
"1679","study"
"1680","shows"
"1681","deeper"
"1682","relationship"
"1683","with"
"1684","god's"
"1685","word"
"1686","leads"
"1687","to"
"1688","more"
"1689","meaningful"
"1690","life"
"1691","just"
"1692","realized"
"1693","which"
"1694","choice"
"1695","i"
"1696","should"
"1697","have"
"1698","made"
"1699","exactly"
"1700","16"
"1701","years"
"1702","ago"
"1703","granted"
"1704","i"
"1705","would"
"1706","have"
"1707","missed"
"1708","the"
"1709","detours"
"1710","that"
"1711","make"
"1712","life"
"1713","meaningful"
"1714","now"
"1715","i'm"
"1716","also"
"1717","wondering"
"1718","how"
"1719","i"
"1720","redress"
"1721","the"
"1722","error"
"1723","pointedly"
"1724","subtweet"
"1725","so"
"1726","that"
"1727","certain"
"1728","poets"
"1729","say"
"1730","oh"
"1731","you're"
"1732","not"
"1733","too"
"1734","late"
"1735","i"
"1736","want"
"1737","to"
"1738","mentor"
"1739","you"
"1740","lukedolla23"
"1741","the"
"1742","answer"
"1743","is"
"1744","they"
"1745","arn’t"
"1746","going"
"1747","to"
"1748","wrap"
"1749","it"
"1750","all"
"1751","up"
"1752","at"
"1753","least"
"1754","not"
"1755","in"
"1756","any"
"1757","deep"
"1758","meaningful"
"1759","way"
"1760","by"
"1761","that"
"1762","i"
"1763","mean"
"1764","most"
"1765","of"
"1766","the"
"1767","stuff"
"1768","in"
"1769","the"
"1770","past"
"1771","won’t"
"1772","have"
"1773","much"
"1774","consequence"
"1775","going"
"1776","forward"
"1777","for"
"1778","ex"
"1779","jon"
"1780","came"
"1781","back"
"1782","to"
"1783","life"
"1784","and"
"1785","nobody"
"1786","has"
"1787","said"
"1788","anything"
"1789","about"
"1790","it"
"1791","this"
"1792","season"
"1793","wolfenoir_9"
"1794","but"
"1795","it"
"1796","would"
"1797","be"
"1798","a"
"1799","meaningful"
"1800","life"
"1801","right"
"1802","suddenly"
"1803","feel"
"1804","sad"
"1805","even"
"1806","tho"
"1807","i"
"1808","know"
"1809","this"
"1810","is"
"1811","true"
"1812","love"
"1813","this"
"1814","great"
"1815","idea"
"1816","from"
"1817","bastille"
"1818","who"
"1819","have"
"1820","chosen"
"1821","to"
"1822","create"
"1823","a"
"1824","safe"
"1825","space"
"1826","for"
"1827","us"
"1828","to"
"1829","express"
"1830","ourselves"
"1831","and"
"1832","share"
"1833","the"
"1834","things"
"1835","we"
"1836","enjoy"
"1837","about"
"1838","certain"
"1839","aspects"
"1840","of"
"1841","life"
"1842","recommend"
"1843","everyone"
"1844","sign"
"1845","up"
"1846","and"
"1847","share"
"1848","something"
"1849","deep"
"1850","that"
"1851","is"
"1852","meaningful"
"1853","about"
"1854","you"
"1855","or"
"1856","that"
"1857","you"
"1858","enjoy"
"1859","having"
"1860","hannahforest"
"1861","my"
"1862","memories"
"1863","are"
"1864","reserved"
"1865","for"
"1866","family"
"1867","and"
"1868","things"
"1869","that"
"1870","actually"
"1871","really"
"1872","matter"
"1873","in"
"1874","life"
"1875","not"
"1876","whether"
"1877","he"
"1878","scored"
"1879","a"
"1880","stunning"
"1881","goal"
"1882","or"
"1883","not"
"1884","that's"
"1885","meaningless"
"1886","if"
"1887","my"
"1888","one"
"1889","of"
"1890","my"
"1891","daughters"
"1892","achieved"
"1893","something"
"1894","that's"
"1895","meaningful"
"1896","which"
"1897","they"
"1898","have"
"1899","then"
"1900","i'm"
"1901","proud"
"1902","very"
"1903","proud"
"1904","happiness"
"1905","is"
"1906","not"
"1907","a"
"1908","goal"
"1909","responsibility"
"1910","is"
"1911","what"
"1912","makes"
"1913","your"
"1914","life"
"1915","meaningful"
"1916","kaya"
"1917","kung"
"1918","sad"
"1919","ka"
"1920","it's"
"1921","just"
"1922","part"
"1923","of"
"1924","yo"
"1925","haba"
"1926","ahh"
"1927","thank"
"1928","you"
"1929","so"
"1930","much"
"1931","sasaya"
"1932","kadin"
"1933","tom"
"1934","god"
"1935","bless"
"1936","u"
"1937","anon"
"1938","my"
"1939","life"
"1940","felt"
"1941","meaningful"
"1942","again"
"1943","i"
"1944","forgot"
"1945","about"
"1946","my"
"1947","plans"
"1948","because"
"1949","all"
"1950","the"
"1951","bad"
"1952","thought"
"1953","got"
